"CollectionName","Identifier","ImageUniqueID","ImageDescription","Photographer","Contributor","DateTimeOriginal","DateTimeDigitized","LocationShownCountryName","LocationShownSublocation","GPSLongitude","GPSLongitudeRef","GPSLatitude","GPSLatitudeRef","WaterDepth","Copyright","Source","UserComment"
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db049","19f8ea7b-dc90-4139-9d6f-3a9fbbccc447","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:07:24 00:00:00","2013:06:11 10:03:00","Jamaica","Jamaica | Discovery Bay | Algal Plots",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db050","44eead22-c92a-4b01-b5aa-65e9c98f381e","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:07:24 00:00:00","2013:06:11 10:05:00","Jamaica","Jamaica | Discovery Bay | Algal Plots",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db051","f321d7a1-e2aa-482e-9ef3-cbc06619d198","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","","2013:06:11 10:07:00","Jamaica","Jamaica | Discovery Bay",77.41543,"W",18.468618,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s","Exact date unknown, likely between 1966 and 1968. Exact coordinates unknown. Discovery Bay Marine Lab used as point of reference."
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db052","859cbafb-772f-4b40-bc0a-ca24a9376fc8","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:07:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db053","e615a81b-99aa-4c38-9fe2-475b58c5104f","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:09:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db054","5d7816e5-114b-4ba6-93d7-8d49e7769d5b","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:11:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db055","7afdda25-863f-49c0-b084-617d790e6e34","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:14:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db056","4017ea1b-0025-432d-ae88-5cd30f140537","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:16:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db057","24f8a7a7-db18-4ef4-a4bb-19abf10ffff6","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:18:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db058","14d9905d-e6e1-4270-92c3-3c75d41647fb","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:20:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db059","cb19f597-c7aa-4a48-8a10-d1350e9e701f","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:22:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db060","fab0709c-67e7-421e-bd46-1e5ebf15fda3","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:24:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db061","6959ece0-f492-420a-9cb2-b3939c70b26d","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:26:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db062","e5fff417-1a7e-498a-9d9b-49df09a94288","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:38:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db063","6ef2a545-86c0-4b1e-8084-cdedf25155ee","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:40:00","Jamaica","Jamaica | Discovery Bay | The Bull",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db064","6354585c-14b4-4ec7-8749-e0c93612431a","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:42:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db065","217b0577-be02-402b-9f0e-a8c1c2900dda","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:44:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db066","74d9203d-d4fd-43f3-a61e-385315a1db8c","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:46:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db067","98f466bd-97a9-4604-ab4d-b49f2a3e3494","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:48:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db068","cc9e1151-1eb6-48c9-a71d-ba953fdced5e","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:50:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db069","896a67dc-bb21-4c87-933a-c658f16a8c22","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:52:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db070","7dd18f3d-e4d7-4c80-b41a-e549362bb316","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:54:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db071","75b61b0c-1dcf-474e-8f7e-c8288809c223","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 08:56:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db072","5b97b885-aaaf-4947-83f4-05c30059da30","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 09:05:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db073","645381db-415f-45a5-9ce0-ebcaf6052546","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 09:07:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db074","61cffeab-1a90-46c2-8349-1bcf5a354fe5","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 09:09:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db075","27e563ad-68bf-471a-a8ee-824ffb427c9b","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 09:11:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db076","d0a15475-e38b-4e72-92f5-ac130b2b4029","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:24 00:00:00","2013:06:12 09:13:00","Jamaica","Jamaica | Discovery Bay | The Bull Tower",77.38917,"W",18.46917,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db077","791d0a98-ba70-4ddf-84e1-0673fbf8605e","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:12 09:15:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db078","745d86cf-fce7-40f2-b215-90ec88b73137","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:12 09:17:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db079","481394a0-7da3-4f7e-9b3f-8efbe542c06a","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:12 09:19:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db080","36a3bdc6-5c48-4068-a50c-1c95001de0f4","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:12 09:21:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db081","12da001c-455c-44fa-a33b-405f1543819a","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:12 09:23:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
